Date,Open,High,Low,Close,Adj Close,Volume
2019-09-18,1506.581055,1630.264526,1495.265015,1584.250977,1584.250977,26298597786
2019-09-19,1583.301392,1605.539307,1473.100342,1543.133301,1543.133301,17814324558
2019-09-20,1544.391113,1540.884644,1502.039673,1521.776978,1521.776978,14169191997
2019-09-21,1522.417114,1533.824951,1494.628418,1501.177734,1501.177734,12469198698
2019-09-22,1501.943237,1501.934448,1442.175781,1461.433350,1461.433350,10946936260
2019-09-23,1461.511353,1453.297241,1378.761475,1379.581299,1379.581299,10403042384
2019-09-24,1379.020264,1392.909546,1134.288940,1140.293457,1140.293457,16286335089
2019-09-25,1139.689209,1178.193970,1079.327393,1154.145630,1154.145630,12756297247
2019-09-26,1154.167236,1177.211182,1053.308594,1097.206543,1097.206543,11184747138
2019-09-27,1097.037964,1118.138062,1055.096924,1115.724243,1115.724243,9860351100
2019-09-28,1115.817017,1125.007813,1097.345459,1117.669556,1117.669556,8736093253
2019-09-29,1117.865845,1122.406982,1067.656738,1079.129272,1079.129272,7735620020
2019-09-30,1079.661865,1121.403442,1050.224854,1120.629883,1120.629883,8783314479
2019-10-01,1122.048218,1158.666016,1122.286865,1130.877319,1130.877319,8900530152
2019-10-02,1131.335815,1136.375488,1115.062134,1134.871338,1134.871338,7549439313
2019-10-03,1134.634033,1136.859253,1096.080566,1117.036743,1117.036743,8361440017
2019-10-04,1116.893188,1126.401855,1097.827637,1115.855957,1115.855957,8606014293
2019-10-05,1115.488770,1119.283936,1095.658447,1113.618652,1113.618652,8758608714
2019-10-06,1113.509399,1115.507080,1080.967773,1087.103394,1087.103394,8262471252
2019-10-07,1086.409424,1151.227417,1079.937500,1146.998779,1146.998779,10478296692
2019-10-08,1147.342041,1164.166138,1131.620972,1147.225464,1147.225464,9639406603
2019-10-09,1147.411499,1277.711426,1138.577881,1266.392334,1266.392334,21024256627
2019-10-10,1266.212769,1273.982910,1215.744141,1247.375732,1247.375732,16821818307
2019-10-11,1247.228760,1252.330566,1187.212158,1187.212158,1187.212158,13837018049
2019-10-12,1187.541626,1244.235840,1185.873657,1227.595337,1227.595337,16234984028
2019-10-13,1226.086304,1330.879028,1218.477905,1298.478394,1298.478394,19510525718
2019-10-14,1298.478394,1326.757935,1279.103394,1315.182373,1315.182373,17574839716
2019-10-15,1312.788208,1369.192383,1301.385254,1325.942627,1325.942627,23271779629
2019-10-16,1323.962036,1327.580078,1250.574219,1273.142578,1273.142578,16390101606
2019-10-17,1273.188599,1334.695923,1259.469116,1320.903198,1320.903198,17816237307
2019-10-18,1321.309570,1332.907349,1266.279053,1297.699585,1297.699585,14804209714
2019-10-19,1297.632202,1316.169434,1277.647339,1300.141846,1300.141846,15051896854
2019-10-20,1300.589600,1319.094604,1270.347168,1309.829956,1309.829956,16016595543
2019-10-21,1311.604370,1313.045898,1280.605225,1298.220459,1298.220459,13342118349
2019-10-22,1297.675415,1331.958862,1287.382446,1289.049194,1289.049194,16643324773
2019-10-23,1289.263550,1294.317139,1161.600830,1181.897827,1181.897827,14222239650
2019-10-24,1181.961548,1218.785889,1170.950928,1199.463745,1199.463745,14219905833
2019-10-25,1212.295654,1339.503174,1167.411133,1318.761597,1318.761597,24398632591
2019-10-26,1319.687500,1401.370972,1287.969360,1338.146606,1338.146606,20694065002
2019-10-27,1338.120483,1387.484009,1315.765015,1370.445557,1370.445557,20752496010
2019-10-28,1369.935913,1478.837402,1366.221802,1397.804321,1397.804321,23902458566
2019-10-29,1401.717896,1482.957886,1396.641479,1451.716064,1451.716064,22516771062
2019-10-30,1452.842896,1458.110352,1362.293213,1423.006836,1423.006836,17731403249
2019-10-31,1423.882446,1447.728027,1386.670166,1419.616577,1419.616577,17761030647
2019-11-01,1419.182251,1418.506104,1398.509766,1415.620361,1415.620361,14026266748
2019-11-02,1415.478149,1438.558228,1400.603882,1429.271118,1429.271118,19315305643
2019-11-03,1429.464966,1440.952393,1402.602173,1424.972900,1424.972900,18164496304
2019-11-04,1426.411621,1480.594238,1428.814575,1468.021118,1468.021118,20989120586
2019-11-05,1468.267212,1480.707031,1447.154175,1466.736938,1466.736938,18661677966
2019-11-06,1466.189453,1485.197510,1440.096191,1478.280640,1478.280640,17148201874
2019-11-07,1478.071777,1489.105347,1438.532227,1466.902832,1466.902832,15772692293
2019-11-08,1470.177612,1477.006348,1390.054321,1405.468262,1405.468262,13175912049
2019-11-09,1404.611206,1426.439575,1399.019897,1408.656982,1408.656982,12620353530
2019-11-10,1408.457153,1472.464111,1407.963989,1461.797119,1461.797119,17108586504
2019-11-11,1461.661011,1477.525757,1425.337646,1440.898560,1440.898560,14990341079
2019-11-12,1441.455933,1497.710938,1442.603149,1497.355835,1497.355835,16342996588
2019-11-13,1498.143921,1561.048828,1494.004761,1533.250244,1533.250244,18203541852
2019-11-14,1535.481445,1548.174072,1509.409058,1530.331055,1530.331055,17127300544
2019-11-15,1528.677368,1525.465454,1445.443604,1455.352783,1455.352783,16155897049
2019-11-16,1455.437500,1478.445923,1439.606934,1453.261963,1453.261963,15119453026
2019-11-17,1452.852051,1477.320801,1435.076416,1451.576782,1451.576782,16118774778
2019-11-18,1457.509399,1469.994263,1362.409912,1389.754028,1389.754028,16143041423
2019-11-19,1389.393799,1410.869629,1320.457397,1344.037720,1344.037720,14869719173
2019-11-20,1344.328491,1358.553101,1281.366211,1304.373047,1304.373047,15080014786
2019-11-21,1303.685547,1304.971680,1192.524292,1208.293945,1208.293945,16389953018
2019-11-22,1208.343994,1239.871094,1054.580200,1118.651001,1118.651001,24514033670
2019-11-23,1118.617188,1182.150513,1087.765259,1178.798706,1178.798706,18376109401
2019-11-24,1177.304810,1183.973145,1096.919312,1096.919312,1096.919312,16682263796
2019-11-25,1097.404175,1128.052124,1017.656311,1094.508057,1094.508057,17385420043
2019-11-26,1094.878296,1133.099609,1087.662720,1109.242188,1109.242188,14708691128
2019-11-27,1106.670044,1153.717651,1064.523804,1146.811523,1146.811523,18167257042
2019-11-28,1146.645996,1161.279297,1119.778198,1122.249512,1122.249512,13919087777
2019-11-29,1121.881470,1172.511475,1122.659546,1167.674683,1167.674683,17943826634
2019-11-30,1166.971069,1174.663086,1114.995972,1127.682373,1127.682373,15314322108
2019-12-01,1129.636230,1129.598022,1080.164917,1111.886475,1111.886475,14584828233
2019-12-02,1112.821289,1125.183228,1085.452393,1088.268555,1088.268555,14384968337
2019-12-03,1088.268555,1116.033691,1079.832275,1098.552490,1098.552490,15781100873
2019-12-04,1101.341919,1121.721680,1073.043945,1092.367188,1092.367188,16986439831
2019-12-05,1090.954468,1147.872314,1067.312500,1125.387817,1125.387817,18235060216
2019-12-06,1125.699097,1130.551880,1101.865723,1120.168457,1120.168457,16875577929
2019-12-07,1119.675171,1129.956299,1114.549683,1117.016235,1117.016235,17303297027
2019-12-08,1116.712524,1130.094604,1105.705200,1117.482422,1117.482422,15949768292
2019-12-09,1116.883423,1125.066406,1089.406616,1096.382690,1096.382690,14900538032
2019-12-10,1095.694214,1095.784790,1046.967529,1059.569580,1059.569580,13643398768
2019-12-11,1058.766602,1069.672607,1040.598145,1048.678345,1048.678345,12090026949
2019-12-12,1048.329590,1051.181763,1027.311523,1045.716431,1045.716431,11712084835
2019-12-13,1045.652222,1059.996582,1041.981812,1051.770996,1051.770996,12545705730
2019-12-14,1052.088623,1061.214111,1015.902588,1025.352295,1025.352295,12235838731
2019-12-15,1025.880127,1029.881348,1002.973267,1024.282104,1024.282104,11852065285
2019-12-16,1024.161621,1029.919312,954.268921,961.368774,961.368774,12688374751
2019-12-17,961.134399,964.508911,865.471191,879.906250,879.906250,13283256685
2019-12-18,879.533813,966.062500,872.360657,961.002197,961.002197,16663493957
2019-12-19,963.342468,981.918457,923.601196,957.765686,957.765686,12463071837
2019-12-20,958.742432,966.478882,940.746399,964.875610,964.875610,14494422619
2019-12-21,964.684509,965.761475,947.685486,951.358154,951.358154,13709941217
2019-12-22,952.039795,984.869385,950.489685,983.731995,983.731995,14512368442
2019-12-23,981.926392,997.027527,947.641907,952.151917,952.151917,11331632624
2019-12-24,953.032104,981.128967,949.621826,958.060059,958.060059,12639556975
2019-12-25,959.092285,960.309570,931.022095,938.838989,938.838989,10882692656
2019-12-26,938.979004,964.268677,938.086243,941.786316,941.786316,11241328341
2019-12-27,941.786316,959.969421,937.345093,954.465637,954.465637,11743637072
2019-12-28,953.800659,985.237427,952.481018,978.943665,978.943665,14108781317
2019-12-29,978.330750,1016.160461,974.779419,1010.760742,1010.760742,16097444661
2019-12-30,1011.124146,1032.074585,993.113281,994.759460,994.759460,13356872874
2019-12-31,995.090698,1005.011230,973.164673,978.794617,978.794617,11855805784
2020-01-01,979.031311,988.213318,972.614136,975.045959,975.045959,12321069531
2020-01-02,975.690002,978.611206,926.841064,929.483704,929.483704,11157535819
2020-01-03,930.077209,987.697571,933.799927,980.287659,980.287659,12463727252
2020-01-04,980.789307,999.050476,973.079712,996.868774,996.868774,13077033844
2020-01-05,996.641113,1034.171631,996.549255,1012.658142,1012.658142,14535920884
2020-01-06,1012.674072,1077.207886,1013.141785,1073.922607,1073.922607,16139948209
2020-01-07,1074.525757,1089.232788,1048.437012,1080.163208,1080.163208,13813866029
2020-01-08,1081.099731,1089.009277,1024.402222,1043.334351,1043.334351,13119952995
2020-01-09,1042.353271,1040.253296,1018.486816,1032.224121,1032.224121,12081974503
2020-01-10,1030.807007,1066.830688,1006.800415,1066.698364,1066.698364,14210486577
2020-01-11,1066.354736,1082.164307,1048.758789,1060.598755,1060.598755,14310141159
2020-01-12,1060.589722,1097.936523,1055.201782,1087.290405,1087.290405,16402948930
2020-01-13,1087.302979,1086.069702,1060.312256,1077.008301,1077.008301,14979374412
2020-01-14,1076.160645,1189.703857,1076.600830,1178.045532,1178.045532,21208134099
2020-01-15,1176.468628,1279.840576,1159.479126,1248.618896,1248.618896,26932167130
2020-01-16,1248.024170,1253.132324,1166.499390,1211.704956,1211.704956,18478499396
2020-01-17,1214.248901,1304.492432,1214.060913,1288.391602,1288.391602,24668444878
2020-01-18,1287.997192,1301.128418,1247.183350,1266.277222,1266.277222,18280797749
2020-01-19,1266.779419,1309.978516,1196.536377,1234.062866,1234.062866,18919246391
2020-01-20,1235.716187,1246.991211,1198.023315,1230.761597,1230.761597,17413377567
2020-01-21,1230.932739,1291.681030,1222.104858,1290.327271,1290.327271,21063744858
2020-01-22,1290.082886,1305.125122,1251.442627,1265.634277,1265.634277,16898087234
2020-01-23,1266.558228,1270.905029,1197.467163,1214.153564,1214.153564,15764826273
2020-01-24,1214.859985,1240.709473,1176.135986,1215.915039,1215.915039,15216697327
2020-01-25,1216.057861,1220.308960,1184.234863,1210.829224,1210.829224,14858237077
2020-01-26,1210.631348,1247.829590,1203.554077,1243.842896,1243.842896,17735140746
2020-01-27,1244.168335,1278.605957,1234.640869,1264.046265,1264.046265,16260912958
2020-01-28,1263.488037,1290.529541,1246.703857,1290.529541,1290.529541,18350064828
2020-01-29,1287.046509,1314.502319,1275.290649,1277.359985,1277.359985,15807625629
2020-01-30,1277.888062,1338.590576,1268.978516,1330.515503,1330.515503,18943612687
2020-01-31,1330.507935,1347.109863,1276.582886,1302.066895,1302.066895,17519823393
2020-02-01,1301.482178,1327.747070,1291.772583,1302.591675,1302.591675,17049789186
2020-02-02,1301.465088,1341.983154,1279.623901,1319.026733,1319.026733,18318690527
2020-02-03,1319.205200,1340.013672,1300.063232,1316.839355,1316.839355,16244003121
2020-02-04,1317.079834,1322.332520,1273.213379,1292.592529,1292.592529,15184384010
2020-02-05,1293.868042,1381.595459,1293.563354,1367.919312,1367.919312,21462823887
2020-02-06,1368.916626,1482.581299,1360.255371,1468.504028,1468.504028,28143630355
2020-02-07,1467.635620,1607.665527,1463.764526,1577.804443,1577.804443,34723124675
2020-02-08,1577.498657,1585.174072,1500.256226,1557.791504,1557.791504,26894870598
2020-02-09,1555.992310,1738.445923,1555.396118,1738.445923,1738.445923,37450292272
2020-02-10,1740.885498,1840.494141,1679.016724,1798.078613,1798.078613,52059652070
2020-02-11,1801.165161,1832.225952,1724.802368,1827.569824,1827.569824,40434875914
2020-02-12,1828.967529,1916.747314,1812.548340,1887.241699,1887.241699,35106034676
2020-02-13,1887.009033,1932.891602,1764.512329,1813.332153,1813.332153,33073094790
2020-02-14,1812.929321,1893.318848,1799.258911,1880.939941,1880.939941,33727414919
2020-02-15,1881.191284,1891.050415,1695.640259,1727.349609,1727.349609,32534705193
2020-02-16,1732.957397,1803.384277,1581.993286,1678.502930,1678.502930,33705828762
2020-02-17,1675.319946,1680.612061,1548.637451,1680.612061,1680.612061,29884157057
2020-02-18,1678.486450,1739.504272,1634.004883,1722.204590,1722.204590,28110687884
2020-02-19,1723.392090,1741.619019,1591.145386,1599.624268,1599.624268,21362001097
2020-02-20,1600.805420,1622.736816,1533.585938,1597.875488,1597.875488,25780971690
2020-02-21,1595.323608,1635.295044,1572.468018,1594.815308,1594.815308,28480486922
2020-02-22,1595.381348,1604.434692,1558.074707,1579.259277,1579.259277,23636200383
2020-02-23,1579.942627,1651.213745,1579.942627,1641.047607,1641.047607,31560064043
2020-02-24,1640.763550,1670.885376,1558.141113,1588.261597,1588.261597,25767724848
2020-02-25,1595.497925,1595.497925,1451.968872,1462.216797,1462.216797,25601061315
2020-02-26,1463.463379,1474.964111,1299.383179,1347.395996,1347.395996,31816453541
2020-02-27,1346.624023,1402.623535,1277.519653,1370.973511,1370.973511,29114381065
2020-02-28,1367.415283,1414.679321,1306.574463,1360.848022,1360.848022,33304088256
2020-02-29,1367.546387,1456.695679,1362.360596,1413.481812,1413.481812,42166032741
2020-03-01,1412.797852,1447.434692,1335.514282,1368.671265,1368.671265,27492403152
2020-03-02,1374.057495,1451.968018,1355.576904,1435.013794,1435.013794,31051605567
2020-03-03,1433.099121,1491.522949,1412.551636,1441.870483,1441.870483,26114715995
2020-03-04,1443.801392,1487.334106,1438.909668,1466.900513,1466.900513,26744690365
2020-03-05,1467.141724,1574.306519,1466.646606,1536.346558,1536.346558,31374074901
2020-03-06,1538.192505,1605.858643,1535.004272,1575.276978,1575.276978,33238027851
2020-03-07,1574.813965,1585.567139,1469.269165,1493.395020,1493.395020,24954913295
2020-03-08,1495.799561,1501.296631,1254.801880,1256.143921,1256.143921,27038216328
2020-03-09,1256.451538,1298.345947,1167.707886,1233.418457,1233.418457,31087136252
2020-03-10,1234.217773,1287.573730,1216.816895,1252.637695,1252.637695,26744183514
2020-03-11,1253.263794,1258.227905,1152.568726,1225.731201,1225.731201,21390844621
2020-03-12,1225.840332,1232.211182,708.415100,714.603699,714.603699,33097604420
2020-03-13,708.704895,840.346924,515.813110,801.202087,801.202087,50376675225
2020-03-14,801.346008,834.758667,737.130737,749.977478,749.977478,22331404243
2020-03-15,749.401611,826.073425,740.847717,771.489075,771.489075,24849512657
2020-03-16,770.738831,771.787964,642.303528,697.439880,697.439880,23401958870
2020-03-17,695.906860,773.289917,693.171265,745.961853,745.961853,21362920289
2020-03-18,742.927246,768.881714,724.013489,758.758179,758.758179,19835858212
2020-03-19,758.702881,947.123718,758.702881,922.940186,922.940186,30630344788
2020-03-20,922.999268,1024.236938,812.282288,898.083923,898.083923,32814871306
2020-03-21,899.984863,931.134888,858.196594,911.856628,911.856628,29203525224
2020-03-22,913.576721,937.148499,841.387268,842.856567,842.856567,23315940271
2020-03-23,842.856567,928.416260,831.232544,927.865540,927.865540,27490183602
2020-03-24,927.764771,956.558655,905.024719,942.009033,942.009033,25334674467
2020-03-25,942.204468,959.791138,919.154846,934.748840,934.748840,21911575167
2020-03-26,934.865112,987.700500,925.816589,987.700500,987.700500,22359450172
2020-03-27,987.993103,992.353882,936.511536,937.691345,937.691345,19747067412
2020-03-28,938.482605,938.487671,884.664917,912.971497,912.971497,19172888006
2020-03-29,912.610107,919.527588,858.608276,862.626831,862.626831,16500806690
2020-03-30,861.206970,933.303040,856.172607,926.550903,926.550903,23047648486
2020-03-31,926.232117,960.480164,922.387756,947.835205,947.835205,28067263432
2020-04-01,947.835205,975.828430,923.510315,975.828430,975.828430,25443629398
2020-04-02,974.561829,1033.688232,963.493835,995.312012,995.312012,30361612467
2020-04-03,993.909424,1034.561768,994.019775,1021.965271,1021.965271,31059132300
2020-04-04,1021.965271,1070.690918,1010.482666,1056.470459,1056.470459,31839977655
2020-04-05,1055.814819,1067.386597,1029.419189,1047.088989,1047.088989,30416276438
2020-04-06,1046.853882,1148.530396,1045.650513,1146.045044,1146.045044,37365535011
2020-04-07,1145.010742,1166.588135,1086.237305,1110.585693,1110.585693,34253314369
2020-04-08,1111.587280,1158.599609,1102.067627,1143.795044,1143.795044,33045521944
2020-04-09,1144.641968,1160.444580,1126.516724,1143.417358,1143.417358,33766833723
2020-04-10,1143.236938,1147.440552,1033.808228,1046.491699,1046.491699,30038824516
2020-04-11,1046.491699,1071.599854,1036.991089,1051.562378,1051.562378,27752142730
2020-04-12,1052.156372,1123.237061,1045.867798,1095.045532,1095.045532,31594424648
2020-04-13,1097.246704,1147.570923,1046.514160,1146.506592,1146.506592,35045565417
2020-04-14,1144.801147,1210.200317,1131.932129,1179.377930,1179.377930,39147681817
2020-04-15,1180.715088,1203.980469,1112.482300,1116.444214,1116.444214,32562331506
2020-04-16,1115.473999,1206.902344,1089.344116,1206.902344,1206.902344,36801822333
2020-04-17,null,null,null,null,null,null
2020-04-18,1204.593506,1278.885986,1203.382935,1269.394409,1269.394409,36702172715
2020-04-19,1270.481689,1278.132446,1231.584106,1235.834595,1235.834595,30854434474
2020-04-20,1235.872681,1258.718872,1151.086426,1155.434814,1155.434814,30550636316
2020-04-21,1153.783203,1187.326172,1145.070923,1170.386719,1170.386719,30046565638
2020-04-22,1170.029419,1212.209595,1154.503296,1199.114380,1199.114380,30244614268
2020-04-23,1199.839844,1226.057495,1181.902710,1216.382202,1216.382202,33965532310
2020-04-24,1215.339111,1245.419189,1212.376953,1222.341064,1222.341064,28639611611
2020-04-25,1222.081543,1253.426392,1217.919800,1244.135986,1244.135986,27647666471
2020-04-26,1243.968994,1257.381226,1235.706909,1249.778442,1249.778442,30518430691
2020-04-27,1253.232056,1271.163208,1235.715942,1254.279541,1254.279541,29700538886
2020-04-28,1253.107422,1262.869141,1238.473999,1250.944702,1250.944702,27466429307
2020-04-29,1251.169800,1320.650024,1244.403320,1316.731934,1316.731934,34861793485
2020-04-30,1313.270508,1359.624146,1260.364502,1284.543945,1284.543945,37555726978
2020-05-01,1285.489990,1356.087769,1289.504395,1332.462769,1332.462769,34397433033
2020-05-02,1331.463257,1336.806274,1319.947998,1333.480835,1333.480835,29874024327
2020-05-03,1333.244751,1342.202271,1287.331421,1293.604980,1293.604980,28786405211
2020-05-04,1294.318970,1314.667603,1244.765869,1293.500977,1293.500977,29541120768
2020-05-05,1292.567383,1307.945801,1266.225220,1284.935059,1284.935059,27262544840
2020-05-06,1283.949829,1300.868164,1269.684082,1269.684082,1269.684082,27800622016
2020-05-07,1269.753784,1308.106934,1244.673340,1288.104980,1288.104980,31418767804
2020-05-08,1288.560181,1317.094360,1278.374878,1301.317627,1301.317627,28841772713
2020-05-09,1299.693359,1320.706543,1275.260010,1278.732666,1278.732666,27575705964
2020-05-10,1278.819458,1278.819458,1111.881348,1155.337646,1155.337646,32945269403
2020-05-11,1158.685059,1170.024292,1085.047241,1146.471313,1146.471313,30728872199
2020-05-12,1148.258057,1215.968140,1138.226196,1186.387451,1186.387451,29733674429
2020-05-13,1186.501709,1225.661743,1185.959351,1217.455566,1217.455566,27120665588
2020-05-14,1217.227539,1248.261841,1202.259033,1234.931885,1234.931885,29309559311
2020-05-15,1234.171753,1242.243408,1187.637451,1195.394653,1195.394653,25865665597
2020-05-16,1195.357910,1231.623413,1187.449097,1217.960938,1217.960938,25791608377
2020-05-17,1216.541260,1250.484619,1216.197266,1237.139771,1237.139771,24999272390
2020-05-18,1237.412109,1278.555664,1234.409058,1257.867920,1257.867920,25526974060
2020-05-19,1258.083984,1298.779663,1240.175659,1298.779663,1298.779663,26625624049
2020-05-20,1297.870117,1310.772461,1259.187744,1275.721436,1275.721436,23083653674
2020-05-21,1275.662354,1287.013916,1194.000854,1219.448364,1219.448364,21450138760
2020-05-22,1219.751343,1279.277222,1208.704224,1264.527466,1264.527466,23407802375
2020-05-23,1263.911621,1279.111694,1243.170532,1260.621338,1260.621338,21360064968
2020-05-24,1259.979004,1276.187012,1222.111816,1222.260864,1222.260864,19063275930
2020-05-25,1221.588013,1245.976196,1212.792114,1244.559814,1244.559814,22404707485
2020-05-26,1245.120605,1248.228149,1212.521362,1223.885254,1223.885254,19988830483
2020-05-27,1223.894531,1256.987061,1224.776001,1251.769287,1251.769287,21993609041
2020-05-28,1252.126587,1295.993042,1247.727539,1291.391724,1291.391724,23257435579
2020-05-29,1292.712646,1305.124390,1264.074951,1287.038330,1287.038330,22839046073
2020-05-30,1286.706665,1341.114990,1281.127319,1340.039673,1340.039673,24997505362
2020-05-31,1339.968140,1367.610718,1277.663208,1286.950928,1286.950928,23156429965
2020-06-01,1289.145508,1359.095947,1284.816895,1352.821655,1352.821655,25934765082
2020-06-02,1353.116943,1364.285889,1268.287231,1294.086426,1294.086426,21462585276
2020-06-03,1293.734985,1329.855835,1287.106812,1321.659424,1321.659424,20986259091
2020-06-04,1321.796143,1330.074951,1294.782715,1325.485840,1325.485840,18982554043
2020-06-05,1325.700684,1352.550903,1320.065796,1336.644287,1336.644287,20016477674
2020-06-06,1336.644287,1353.208130,1324.725098,1325.094116,1325.094116,18695470212
2020-06-07,1325.222046,1333.431274,1281.927246,1317.564331,1317.564331,17336765712
